annee,lb_geo,POSOR_MO,POSOR_DBO5,POSOR_NR,POSOR_PT
2006,09,"1,234","0,8226666667","0,058","0,019"
2006,11,"0,003","0,002","0,001",NA
2006,12,"0,578","0,3853333333","0,055","0,076"
2006,15,"1,042","0,6946666667","0,156","0,05"
2006,16,"4,576","3,0506666667","0,822","0,102"
2006,17,"1,974","1,316","0,135","0,065"
2006,19,"0,693","0,462","0,043","0,008"
2006,24,"4,08","2,72","0,396","0,077"
2006,31,"7,647","5,098","0,304","0,135"
2006,32,"1,207","0,8046666667","0,092","0,025"
2006,33,"10,718","7,1453333333","0,858","0,317"
2006,40,"19,93","13,2866666667","1,677","0,549"
2006,46,"0,833","0,5553333333","0,044","0,023"
2006,47,"5,939","3,9593333333","0,362","0,048"
2006,48,"0,112","0,0746666667","0,015","0,011"
2006,63,"0,266","0,1773333333","0,033","0,021"
2006,64,"3,286","2,1906666667","1,02","0,18"
2006,65,"1,185","0,79","0,33","0,06"
2006,79,"0,304","0,2026666667","0,108","0,025"
2006,81,"2,44","1,6266666667","0,823","0,075"
2006,82,"0,665","0,4433333333","0,052","0,037"
2006,86,"0,046","0,0306666667","0,017","0,018"
2006,87,"0,012","0,008",NA,NA
2006,bag,"81,627","54,418","7,736","1,966"
2006,FRF_ADOU,"23,45","15,6333333333","2,384","0,622"
2006,FRF_CHAR,"5,952","3,968","1,045","0,201"
2006,FRF_DORD,"10,654","7,1026666667","0,989","0,318"
2006,FRF_GARO,"16,011","10,674","1,134","0,329"
2006,FRF_LITT,"6,904","4,6026666667","0,752","0,16"
2006,FRF_LOT,"6,082","4,0546666667","0,252","0,135"
2006,FRF_TARN,"3,476","2,3173333333","0,919","0,115"
2007,09,"0,794","0,5293333333","0,042","0,012"
2007,11,"0,002","0,0013333333",NA,NA
2007,12,"0,456","0,304","0,06","0,048"
2007,15,"0,847","0,5646666667","0,122","0,056"
2007,16,"4,841","3,2273333333","0,97","0,118"
2007,17,"2,389","1,5926666667","0,128","0,059"
2007,19,"0,456","0,304","0,031","0,01"
2007,24,"3,541","2,3606666667","0,356","0,068"
2007,31,"7,289","4,8593333333","0,292","0,101"
2007,32,"0,87","0,58","0,073","0,029"
2007,33,"7,377","4,918","0,615","0,235"
2007,40,"15,913","10,6086666667","2,928","0,554"
2007,46,"0,921","0,614","0,064","0,03"
2007,47,"5,439","3,626","0,405","0,032"
2007,48,"0,1","0,0666666667","0,015","0,003"
2007,63,"0,284","0,1893333333","0,037","0,023"
2007,64,"2,493","1,662","0,799","0,177"
2007,65,"1,325","0,8833333333","0,352","0,048"
2007,79,"0,53","0,3533333333","0,132","0,029"
2007,81,"2,284","1,5226666667","0,609","0,053"
2007,82,"0,609","0,406","0,047","0,038"
2007,86,"0,022","0,0146666667","0,005","0,018"
2007,87,"0,01","0,0066666667",NA,NA
2007,bag,"68,815","45,8766666667","8,288","1,77"
2007,FRF_ADOU,"18,268","12,1786666667","3,318","0,572"
2007,FRF_CHAR,"6,614","4,4093333333","1,201","0,215"
2007,FRF_DORD,"8,873","5,9153333333","0,731","0,284"
2007,FRF_GARO,"12,665","8,4433333333","1,149","0,265"
2007,FRF_LITT,"7,241","4,8273333333","0,884","0,201"
2007,FRF_LOT,"5,631","3,754","0,204","0,074"
2007,FRF_TARN,"3,159","2,106","0,7","0,093"
2008,09,"1,1982033333","0,7988022222","0,02987","0,00729"
2008,12,"0,3007033333","0,2004688889","0,02472","0,01454"
2008,15,"0,2453533333","0,1635688889","0,04738","0,02665"
2008,16,"3,4353266667","2,2902177778","0,86015","0,12247"
2008,17,"3,43213","2,2880866667","0,20258","0,0796"
2008,19,"0,19905","0,1327","0,00361","0,00287"
2008,24,"2,8818533333","1,9212355556","0,29959","0,0857"
2008,31,"7,6089766667","5,0726511111","0,10996","0,01332"
2008,32,"0,4903966667","0,3269311111","0,04514","0,01005"
2008,33,"2,2808466667","1,5205644444","0,26729","0,05087"
2008,40,"15,1529633333","10,1019755556","3,1686","0,29043"
2008,46,"0,2397533333","0,1598355556","0,02884","0,04748"
2008,47,"4,15172","2,7678133333","0,17125","0,02853"
2008,48,"0,0613633333","0,0409088889","0,00221","0,0031"
2008,63,"0,2726","0,1817333333","0,02685","0,01516"
2008,64,"1,8987166667","1,2658111111","0,46864","0,09721"
2008,65,"0,33428","0,2228533333","0,19881","0,02637"
2008,79,"0,8142233333","0,5428155556","0,15443","0,0277"
2008,81,"1,43767","0,9584466667","0,3369","0,07793"
2008,82,"0,1554666667","0,1036444444","0,02811","0,01005"
2008,86,"0,0058133333","0,0038755556","0,00042","0,01034"
2008,87,"0,0150533333","0,0100355556","0,00012",1e-05
2008,bag,"61,8131366667","41,2087577778","7,85669","1,10765"
2008,FRF_ADOU,"16,4993","10,9995333333","3,1402","0,2944"
2008,FRF_CHAR,"4,99578","3,33052","1,06405","0,19376"
2008,FRF_DORD,"4,61489","3,0765933333","0,44258","0,18018"
2008,FRF_GARO,"11,1496033333","7,4330688889","0,52366","0,07668"
2008,FRF_LITT,"6,8165133333","4,5443422222","0,82073","0,10891"
2008,FRF_LOT,"4,00123","2,6674866667","0,1293","0,03773"
2008,FRF_TARN,"1,7351633333","1,1567755556","0,3772","0,09469"
2009,09,"1,0809566667","0,7206377778","0,01845","0,0062"
2009,12,"0,1973066667","0,1315377778","0,01712","0,01026"
2009,15,"0,23522","0,1568133333","0,02861","0,02201"
2009,16,"3,5888","2,3925333333","0,58321","0,08513"
2009,17,"3,8183866667","2,5455911111","0,17346","0,06398"
2009,19,"0,16522","0,1101466667","0,00731","0,00283"
2009,24,"2,3870966667","1,5913977778","0,25881","0,08472"
2009,31,"11,2171866667","7,4781244444","0,16468","0,01984"
2009,32,"0,6873866667","0,4582577778","0,05309","0,01437"
2009,33,"2,42847","1,61898","0,333","0,0497"
2009,40,"9,0261566667","6,0174377778","2,82311","0,22612"
2009,46,"0,2743066667","0,1828711111","0,02071","0,03332"
2009,47,"3,18069","2,12046","0,14301","0,03022"
2009,48,"0,0364966667","0,0243311111","0,00534","0,00126"
2009,63,"0,2528466667","0,1685644444","0,02519","0,01373"
2009,64,"1,79768","1,1984533333","0,34437","0,06914"
2009,65,"0,3215","0,2143333333","0,13078","0,00632"
2009,79,"0,8164166667","0,5442777778","0,14173","0,02353"
2009,81,"0,9756233333","0,6504155556","0,22275","0,04133"
2009,82,"0,1737733333","0,1158488889","0,02471","0,00959"
2009,86,"0,0120333333","0,0080222222","0,0013","0,00965"
2009,87,"0,0030833333","0,0020555556",NA,NA
2009,bag,"53,6689933333","35,7793288889","5,83062","0,87073"
2009,FRF_ADOU,"10,6264466667","7,0842977778","2,93324","0,21782"
2009,FRF_CHAR,"5,12077","3,4138466667","0,78218","0,14761"
2009,FRF_DORD,"4,0275433333","2,6850288889","0,36884","0,1524"
2009,FRF_GARO,"14,9231033333","9,9487355556","0,56162","0,07028"
2009,FRF_LITT,"6,1567833333","4,1045222222","0,57917","0,09494"
2009,FRF_LOT,"2,98127","1,9875133333","0,12616","0,03701"
2009,FRF_TARN,"1,09858","0,7323866667","0,23315","0,05008"
2010,09,"1,2254933333","0,8169955556","0,04584","0,00392"
2010,12,"0,1721833333","0,1147888889","0,01904","0,01028"
2010,15,"0,1745033333","0,1163355556","0,03361","0,02169"
2010,16,"3,1869566667","2,1246377778","0,54342","0,07252"
2010,17,"2,6503133333","1,7668755556","0,17638","0,05454"
2010,19,"0,1340066667","0,0893377778","0,01763","0,00291"
2010,24,"3,4539366667","2,3026244444","0,33035","0,09795"
2010,31,"8,81716","5,8781066667","0,14378","0,01279"
2010,32,"0,4193833333","0,2795888889","0,03855","0,01175"
2010,33,"2,5275133333","1,6850088889","0,29426","0,03773"
2010,40,"13,52279","9,0151933333","2,71689","0,23573"
2010,46,"0,3481166667","0,2320777778","0,03934","0,0691"
2010,47,"2,0158533333","1,3439022222","0,29917","0,03239"
2010,48,"0,09001","0,0600066667","0,02256","0,01953"
2010,63,"0,2653533333","0,1769022222","0,02612","0,01442"
2010,64,"2,0119933333","1,3413288889","0,4861","0,09653"
2010,65,"0,23387","0,1559133333","0,12081","0,01606"
2010,79,"0,7907533333","0,5271688889","0,17065","0,02835"
2010,81,"0,8482266667","0,5654844444","0,22197","0,05021"
2010,82,"0,18567","0,12378","0,01513","0,00648"
2010,86,"0,0206366667","0,0137577778","0,00089","0,00424"
2010,87,"0,0027733333","0,0018488889",NA,NA
2010,bag,"53,9453633333","35,9635755556","6,01585","0,95488"
2010,FRF_ADOU,"15,2575","10,1716666667","2,96876","0,23988"
2010,FRF_CHAR,"4,4446733333","2,9631155556","0,76363","0,12874"
2010,FRF_DORD,"5,0769966667","3,3846644444","0,4745","0,2042"
2010,FRF_GARO,"12,85627","8,5708466667","0,67906","0,0674"
2010,FRF_LITT,"5,08696","3,3913066667","0,47482","0,09103"
2010,FRF_LOT,"1,57423","1,0494866667","0,13056","0,03579"
2010,FRF_TARN,"1,00495","0,6699666667","0,24144","0,07289"
2011,09,"1,0264466667","0,6842977778","0,03483","0,0019"
2011,12,"0,18984","0,12656","0,02934","0,01439"
2011,15,"0,1381666667","0,0921111111","0,04018","0,01944"
2011,16,"3,9680733333","2,6453822222","0,64548","0,06684"
2011,17,"2,3021166667","1,5347444444","0,17898","0,04312"
2011,19,"0,13202","0,0880133333","0,00828","0,00273"
2011,24,"2,02087","1,3472466667","0,2223","0,05217"
2011,31,"7,01981","4,6798733333","0,11953","0,01939"
2011,32,"0,5338","0,3558666667","0,04308","0,00932"
2011,33,"2,89365","1,9291","0,37164","0,04413"
2011,40,"13,1994733333","8,7996488889","2,91893","0,25284"
2011,46,"0,3287633333","0,2191755556","0,02473","0,04752"
2011,47,"2,6181966667","1,7454644444","0,35393","0,03886"
2011,48,"0,04984","0,0332266667","0,00993","0,00544"
2011,63,"0,2965033333","0,1976688889","0,02494","0,00771"
2011,64,"1,7845633333","1,1897088889","0,40566","0,1133"
2011,65,"0,1202633333","0,0801755556","0,13517","0,01767"
2011,79,"0,7380866667","0,4920577778","0,17961","0,03271"
2011,81,"0,6967733333","0,4645155556","0,17766","0,03777"
2011,82,"0,13344","0,08896","0,01843","0,00885"
2011,86,"0,04055","0,0270333333","0,00246","0,00583"
2011,87,"0,0024733333","0,0016488889",NA,NA
2011,bag,"52,3506766667","34,9004511111","6,34084","0,88854"
2011,FRF_ADOU,"14,31246","9,54164","3,02783","0,24962"
2011,FRF_CHAR,"5,24732","3,4982133333","0,87637","0,12809"
2011,FRF_DORD,"3,5553266667","2,3702177778","0,33706","0,12921"
2011,FRF_GARO,"11,4706466667","7,6470977778","0,78651","0,07232"
2011,FRF_LITT,"6,1047866667","4,0698577778","0,56581","0,09507"
2011,FRF_LOT,"2,00824","1,3388266667","0,12075","0,04363"
2011,FRF_TARN,"0,8277133333","0,5518088889","0,20061","0,05328"
2012,09,"1,0611533333","0,7074355556","0,0289","0,00248"
2012,12,"0,15586","0,1039066667","0,01895","0,01509"
2012,15,"0,1956933333","0,1304622222","0,03877","0,02377"
2012,16,"3,8745533333","2,5830355556","0,51951","0,09796"
2012,17,"1,77274","1,1818266667","0,15276","0,02891"
2012,19,"0,1455833333","0,0970555556","0,00771","0,00251"
2012,24,"2,05564","1,3704266667","0,3022","0,07176"
2012,31,"7,76554","5,1770266667","0,22926","0,01584"
2012,32,"0,4073033333","0,2715355556","0,03155","0,00535"
2012,33,"2,37338","1,5822533333","0,41142","0,04592"
2012,40,"12,9426166667","8,6284111111","2,85827","0,3475"
2012,46,"0,3486766667","0,2324511111","0,0164","0,03513"
2012,47,"2,0934366667","1,3956244444","0,35807","0,03398"
2012,48,"0,03581","0,0238733333","0,02174","0,00356"
2012,63,"0,31059","0,20706","0,02667","0,00801"
2012,64,"1,6447466667","1,0964977778","1,89734","0,11526"
2012,65,"0,12171","0,08114","0,12131","0,01596"
2012,79,"0,7621266667","0,5080844444","0,165","0,02313"
2012,81,"0,5331933333","0,3554622222","0,189","0,05346"
2012,82,"0,1000933333","0,0667288889","0,02573","0,0064"
2012,86,"0,0204366667","0,0136244444","0,00155","0,00588"
2012,87,"0,0018533333","0,0012355556",NA,NA
2012,bag,"50,1025","33,4016666667","7,85109","1,02051"
2012,FRF_ADOU,"14,0319866667","9,3546577778","4,49591","0,34199"
2012,FRF_CHAR,"4,93843","3,2922866667","0,74245","0,13917"
2012,FRF_DORD,"3,6207933333","2,4138622222","0,40873","0,14054"
2012,FRF_GARO,"11,4992566667","7,6661711111","0,89709","0,06624"
2012,FRF_LITT,"5,3644466667","3,5762977778","0,53461","0,09043"
2012,FRF_LOT,"1,60189","1,0679266667","0,13939","0,03799"
2012,FRF_TARN,"0,7233066667","0,4822044444","0,24062","0,06857"
2013,09,"1,0099366667","0,6732911111","0,03975","0,0056"
2013,12,"0,2181833333","0,1454555556","0,02554","0,0187"
2013,15,"0,1303866667","0,0869244444","0,01729","0,01445"
2013,16,"4,1447066667","2,7631377778","0,55552","0,09685"
2013,17,"2,0271166667","1,3514111111","0,16206","0,03833"
2013,19,"0,0808533333","0,0539022222","0,00844","0,00233"
2013,24,"1,6530233333","1,1020155556","0,26008","0,04587"
2013,31,"7,94465","5,2964333333","0,09967","0,00957"
2013,32,"0,4389466667","0,2926311111","0,04408","0,00933"
2013,33,"2,4416266667","1,6277511111","0,26301","0,04574"
2013,40,"11,4917533333","7,6611688889","2,18831","0,21562"
2013,46,"0,2694266667","0,1796177778","0,02331","0,03488"
2013,47,"2,0730266667","1,3820177778","0,27536","0,02904"
2013,48,"0,0314433333","0,0209622222","0,00876","0,00439"
2013,63,"0,2735333333","0,1823555556","0,02425","0,00682"
2013,64,"1,4567133333","0,9711422222","0,36704","0,10807"
2013,65,"0,1214466667","0,0809644444","0,0967","0,01353"
2013,79,"0,8934366667","0,5956244444","0,18054","0,02116"
2013,81,"0,44336","0,2955733333","0,28479","0,05627"
2013,82,"0,0907733333","0,0605155556","0,03167","0,00676"
2013,86,"0,0055933333","0,0037288889","0,00044","0,00323"
2013,87,"0,0025433333","0,0016955556",NA,NA
2013,bag,"48,64668","32,43112","5,32139","0,87392"
2013,FRF_ADOU,"12,6401733333","8,4267822222","2,28605","0,21204"
2013,FRF_CHAR,"5,72711","3,8180733333","0,807","0,14747"
2013,FRF_DORD,"2,8976733333","1,9317822222","0,34449","0,10185"
2013,FRF_GARO,"11,6737466667","7,7824977778","0,56452","0,0672"
2013,FRF_LITT,"5,5390266667","3,6926844444","0,46825","0,08987"
2013,FRF_LOT,"1,6113666667","1,0742444444","0,12535","0,03515"
2013,FRF_TARN,"0,6980566667","0,4653711111","0,34098","0,0747"
2014,09,"0,9971933333","0,6647955556","0,04618","0,00856"
2014,12,"0,13094","0,0872933333","0,03144","0,01873"
2014,15,"0,1320066667","0,0880044444","0,0224","0,00982"
2014,16,"3,3950766667","2,2633844444","0,58742","0,09314"
2014,17,"1,5236566667","1,0157711111","0,14928","0,02549"
2014,19,"0,1032","0,0688","0,01117","0,00529"
2014,24,"1,44881","0,9658733333","0,28623","0,05832"
2014,31,"6,5793366667","4,3862244444","0,28673","0,03727"
2014,32,"0,3574766667","0,2383177778","0,04453","0,00803"
2014,33,"1,8963166667","1,2642111111","0,27633","0,04319"
2014,40,"12,1752133333","8,1168088889","1,93216","0,27045"
2014,46,"0,3619433333","0,2412955556","0,03082","0,03126"
2014,47,"2,8599233333","1,9066155556","0,23759","0,05074"
2014,48,"0,0328066667","0,0218711111","0,00415","0,00342"
2014,63,"0,28374","0,18916","0,0254","0,00704"
2014,64,"1,56552","1,04368","0,42519","0,10515"
2014,65,"0,1782666667","0,1188444444","0,14467","0,0157"
2014,79,"0,62262","0,41508","0,20978","0,02102"
2014,81,"0,36308","0,2420533333","0,1443","0,04653"
2014,82,"0,0808433333","0,0538955556","0,02059","0,00895"
2014,86,"0,00581","0,0038733333","0,00063","0,00736"
2014,87,"0,0025266667","0,0016844444",NA,NA
2014,bag,"47,10878","31,4058533333","5,2217","0,94489"
2014,FRF_ADOU,"13,2963566667","8,8642377778","2,14986","0,25825"
2014,FRF_CHAR,"4,2176333333","2,8117555556","0,83123","0,13217"
2014,FRF_DORD,"2,83108","1,8873866667","0,39309","0,11026"
2014,FRF_GARO,"9,6274233333","6,4182822222","0,67482","0,09278"
2014,FRF_LITT,"5,7216666667","3,8144444444","0,50009","0,10054"
2014,FRF_LOT,"2,5996566667","1,7331044444","0,17","0,05828"
2014,FRF_TARN,"0,5259766667","0,3506511111","0,18718","0,06459"
2015,09,"0,9478","0,6318666667","0,0395","0,00938"
2015,12,"0,1377633333","0,0918422222","0,04178","0,02088"
2015,15,"0,1959033333","0,1306022222","0,03104","0,01423"
2015,16,"4,1371333333","2,7580888889","0,54698","0,07989"
2015,17,"1,33383","0,88922","0,16336","0,0332"
2015,19,"0,2250566667","0,1500377778","0,027","0,00598"
2015,24,"1,9725366667","1,3150244444","0,3596","0,07199"
2015,31,"5,2961966667","3,5307977778","0,20168","0,01988"
2015,32,"0,26559","0,17706","0,04353","0,00793"
2015,33,"2,0978233333","1,3985488889","0,25481","0,04572"
2015,40,"10,9046166667","7,2697444444","2,15996","0,32769"
2015,46,"0,39184","0,2612266667","0,02613","0,02376"
2015,47,"1,16453","0,7763533333","0,06863","0,02403"
2015,48,"0,0293033333","0,0195355556","0,00519","0,00402"
2015,63,"0,2975433333","0,1983622222","0,02598","0,00747"
2015,64,"1,4687366667","0,9791577778","0,48563","0,11615"
2015,65,"0,12944","0,0862933333","0,12642","0,01615"
2015,79,"1,0901633333","0,7267755556","0,19147","0,02052"
2015,81,"0,35802","0,23868","0,32227","0,04066"
2015,82,"0,0715733333","0,0477155556","0,01735","0,00631"
2015,86,"0,0091466667","0,0060977778","0,00101","0,00788"
2015,87,"0,0032933333","0,0021955556",NA,NA
2015,bag,"44,88746","29,9249733333","5,54187","0,99427"
2015,FRF_ADOU,"11,9383733333","7,9589155556","2,39617","0,29968"
2015,FRF_CHAR,"5,3917033333","3,5944688889","0,77353","0,11898"
2015,FRF_DORD,"3,4278666667","2,2852444444","0,48765","0,12268"
2015,FRF_GARO,"8,3724033333","5,5816022222","0,51146","0,07572"
2015,FRF_LITT,"6,12863","4,0857533333","0,53261","0,11532"
2015,FRF_LOT,"1,0828833333","0,7219222222","0,04542","0,02719"
2015,FRF_TARN,"0,5173333333","0,3448888889","0,36983","0,06284"
2016,09,"0,89173","0,5944866667","0,05254","0,00544"
2016,12,"0,1076933333","0,0717955556","0,03396","0,01431"
2016,15,"0,10303","0,0686866667","0,01946","0,01116"
2016,16,"3,75722","2,5048133333","0,52548","0,08189"
2016,17,"1,2386366667","0,8257577778","0,18321","0,0555"
2016,19,"0,1694966667","0,1129977778","0,01393","0,00678"
2016,24,"1,6506333333","1,1004222222","0,19754","0,04452"
2016,31,"4,5122266667","3,0081511111","0,07248","0,03824"
2016,32,"0,2208266667","0,1472177778","0,04943","0,00876"
2016,33,"2,0426666667","1,3617777778","0,29616","0,04897"
2016,40,"9,8875466667","6,5916977778","2,87964","0,2811"
2016,46,"0,1822433333","0,1214955556","0,01948","0,01398"
2016,47,"1,52625","1,0175","0,15035","0,02641"
2016,48,"0,0303933333","0,0202622222","0,00468","0,00422"
2016,63,"0,1694233333","0,1129488889","0,01434","0,00617"
2016,64,"1,6751933333","1,1167955556","0,36022","0,10109"
2016,65,"0,08575","0,0571666667","0,14788","0,0173"
2016,79,"0,91926","0,61284","0,22302","0,02497"
2016,81,"0,3327166667","0,2218111111","0,2424","0,04429"
2016,82,"0,0725333333","0,0483555556","0,01716","0,00704"
2016,86,"0,0156366667","0,0104244444","0,00242","0,00589"
2016,87,"0,0020633333","0,0013755556",NA,NA
2016,bag,"40,58983","27,0598866667","5,83191","0,92325"
2016,FRF_ADOU,"11,0323233333","7,3548822222","2,99591","0,27368"
2016,FRF_CHAR,"4,85589","3,23726","0,78008","0,12194"
2016,FRF_DORD,"2,8000833333","1,8667222222","0,28231","0,08186"
2016,FRF_GARO,"7,36913","4,9127533333","0,50457","0,09476"
2016,FRF_LITT,"5,5587566667","3,7058377778","0,49173","0,09393"
2016,FRF_LOT,"1,29015","0,8601","0,06392","0,02655"
2016,FRF_TARN,"0,4891766667","0,3261177778","0,28144","0,0611"
2017,09,"0,97298","0,6486533333","0,04399","0,00682"
2017,12,"0,1119066667","0,0746044444","0,04675","0,00741"
2017,15,"0,1107533333","0,0738355556","0,01849","0,01393"
2017,16,"2,6528333333","1,7685555556","0,3959","0,06629"
2017,17,"0,9282266667","0,6188177778","0,16354","0,05505"
2017,19,"0,14448","0,09632","0,02638","0,0064"
2017,24,"2,0432633333","1,3621755556","0,40756","0,06836"
2017,31,"4,6826066667","3,1217377778","0,13875","0,05639"
2017,32,"0,1994533333","0,1329688889","0,05035","0,00897"
2017,33,"1,5781666667","1,0521111111","0,28791","0,04277"
2017,40,"10,5813366667","7,0542244444","1,91918","0,24694"
2017,46,"0,2320466667","0,1546977778","0,0382","0,01428"
2017,47,"1,61407","1,0760466667","0,16093","0,03706"
2017,48,"0,0359166667","0,0239444444","0,01151","0,00513"
2017,63,"0,1844766667","0,1229844444","0,01861","0,00666"
2017,64,"1,1912133333","0,7941422222","0,47024","0,0817"
2017,65,"0,06478","0,0431866667","0,1362","0,01787"
2017,79,"0,35346","0,23564","0,10877","0,01701"
2017,81,"0,2791733333","0,1861155556","0,12444","0,03308"
2017,82,"0,0636166667","0,0424111111","0,01341","0,0092"
2017,86,"0,0207833333","0,0138555556","0,00332","0,01555"
2017,87,"0,00272","0,0018133333",NA,NA
2017,bag,"37,36588","24,9105866667","4,95467","0,84998"
2017,FRF_ADOU,"11,3298666667","7,5532444444","2,16218","0,25842"
2017,FRF_CHAR,"3,12025","2,0801666667","0,53874","0,1066"
2017,FRF_DORD,"3,1237033333","2,0824688889","0,51508","0,10868"
2017,FRF_GARO,"7,3655166667","4,9103444444","0,47706","0,10491"
2017,FRF_LITT,"4,9915066667","3,3276711111","0,52952","0,08957"
2017,FRF_LOT,"1,36604","0,9106933333","0,15937","0,03487"
2017,FRF_TARN,"0,41192","0,2746133333","0,16683","0,0522"
